title,datetime,link
"Nasdaq, S&P 500 post all-time closing highs for 4th day as tech boosts",2024-06-13 14:56:16.060062,news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvdXMvbmFzZGFxLWZ1dHVyZXMtc3VyZ2UtdGVjaC1nYWlucy1vZmZzZXQtZmVkLWNhdXRpb24tMjAyNC0wNi0xMy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Markets today: S&P 500 notches its fourth straight all-time high,2024-06-13 14:56:16.060062,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmJubmJsb29tYmVyZy5jYS9tYXJrZXRzLXRvZGF5LXMtcC01MDAtbm90Y2hlcy1pdHMtZm91cnRoLXN0cmFpZ2h0LWFsbC10aW1lLWhpZ2gtMS4yMDg0NTMx0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
S&P 500 Hits 5400 Level: 5 Top-Performing Stocks in ETF,2024-06-13 14:56:16.060062,news.google.com/articles/CBMiRmh0dHBzOi8vY2EuZmluYW5jZS55YWhvby5jb20vbmV3cy9wLTUwMC1oaXRzLTU0MDAtbGV2ZWwtMTUwMDAwNzEwLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
S&P 500 Gains and Losses Today: Broadcom Stock Soars After AI-Driven Revenue Beat,2024-06-13 14:56:16.067591,news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vcy1hbmQtcC01MDAtZ2FpbnMtYW5kLWxvc3Nlcy10b2RheS1icm9hZGNvbS1zdG9jay1zb2Fycy1hZnRlci1haS1kcml2ZW4tcmV2ZW51ZS1iZWF0LTg2NjI5NjXSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Stock Market News From June 13, 2024: Dow Falls; Musk Tesla Pay Vote; Apple, Broadcom, Nvidia, GameStop, and ...",2024-06-13 14:56:16.067591,news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktMDYxMzI00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Markets News, June 13, 2024: Tech Rally Propels S&P 500 to Fourth Straight Record",2024-06-13 14:56:16.067591,news.google.com/articles/CBMiPWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vZG93LWpvbmVzLXRvZGF5LTA2MTMyMDI0LTg2NjI2NzfSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"S&P 500 posts its fourth straight record close, buoyed by cooler inflation data: Live updates",2024-06-13 14:56:16.067591,news.google.com/articles/CBMiRGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDYvMTIvc3RvY2stbWFya2V0LXRvZGF5LWxpdmUtdXBkYXRlcy5odG1s0gFIaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDYvMTIvc3RvY2stbWFya2V0LXRvZGF5LWxpdmUtdXBkYXRlcy5odG1s?hl=en-CA&gl=CA&ceid=CA%3Aen
The Dow signals ’major yikes’ moment as it lags behind the S&P 500 rally,2024-06-13 14:56:16.067591,news.google.com/articles/CBMic2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS90aGUtZG93LXN1ZmZlcnMtYS1tYWpvci15aWtlcy1tb21lbnQtYXMtaXQtbGFncy1iZWhpbmQtdGhlLXMtcC01MDAtcmFsbHktMTg1ZjA1MzfSAXdodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L3RoZS1kb3ctc3VmZmVycy1hLW1ham9yLXlpa2VzLW1vbWVudC1hcy1pdC1sYWdzLWJlaGluZC10aGUtcy1wLTUwMC1yYWxseS0xODVmMDUzNw?hl=en-CA&gl=CA&ceid=CA%3Aen
Analysts Say You're Crazy If You Still Own These 12 Stocks,2024-06-14 14:54:57.858220,news.google.com/articles/CBMibmh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vZXRmcy1hbmQtZnVuZHMvc2VjdG9ycy9zcDUwMC1hbmFseXN0cy1zYXkteW91cmUtY3JhenktaWYteW91LXN0aWxsLW93bi10aGVzZS1zdG9ja3Mv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"S&P 500 ends lower, European stocks wrap up biggest weekly loss of the year",2024-06-14 14:54:57.863125,news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvZ2xvYmFsLW1hcmtldHMtd3JhcHVwLTEtMjAyNC0wNi0xNC_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
