title                                                                                                                                             datetime                     link                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
South Korea gym ban on 'aunties' sparks an ageism row                                                                                             2024-06-13 02:35:54.615452   news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jZ2xsMHk3cGd5Z2_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY2dsbDB5N3BneWdvLmFtcA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                             
South Korea, US sound alarm over North Korea-Russia ties ahead of Putin visit                                                                     2024-06-13 02:35:54.615452   news.google.com/articles/CBMifWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FzaWEtcGFjaWZpYy9zb3V0aC1rb3JlYS11cy1ob2xkLWVtZXJnZW5jeS1waG9uZS1jYWxsLWFoZWFkLXB1dGluLXZpc2l0LW5vcnRoLWtvcmVhLTIwMjQtMDYtMTQv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                       
Vladimir Putin calls for co-operation with North Korea to resist western sanctions                                                                2024-06-18 02:35:32.214874   news.google.com/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzQ3YWM2NTUzLTZiYWQtNGY5NS1iNTc0LTk4MWE0YzY5YjFhMNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Russia’s Putin arrives in North Korea for rare trip as anti-West alignment deepens                                                                2024-06-18 02:35:32.214874   news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8xOC9hc2lhL25vcnRoLWtvcmVhLXJ1c3NpYS1wdXRpbi12aXNpdC1pbnRsLWhuay9pbmRleC5odG1s0gFPaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyNC8wNi8xOC9hc2lhL25vcnRoLWtvcmVhLXJ1c3NpYS1wdXRpbi12aXNpdC1pbnRsLWhuaw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                 
Putin to travel to North Korea for 1st trip in 24 years                                                                                           2024-06-19 02:31:35.635012   news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmNiYy5jYS9wbGF5ZXIvcGxheS92aWRlby85LjY0MjU1NTjSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
North Korea, Russia pledge mutual defense, surprising many observers                                                                              2024-06-19 02:35:32.208137   news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2Evbm9ydGgta29yZWEtcnVzc2lhLXBsZWRnZS1tdXR1YWwtZGVmZW5zZS1zYXlzLXB1dGluLS83NjYxNzgxLmh0bWzSAV1odHRwczovL3d3dy52b2FuZXdzLmNvbS9hbXAvbm9ydGgta29yZWEtcnVzc2lhLXBsZWRnZS1tdXR1YWwtZGVmZW5zZS1zYXlzLXB1dGluLS83NjYxNzgxLmh0bWw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                        
The story behind South Korea’s spicy Buldak ramyeon noodles                                                                                       2024-06-19 02:35:32.214874   news.google.com/articles/CBMiUGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9mb29kLzIwMjQvMDYvMTkvYnVsZGFrLXJhbWVuLXNwaWN5LW5vb2RsZXMta29yZWEv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                                                   
Russia and North Korea solidify partnership, vowing mutual assistance against 'aggression'                                                        2024-06-19 02:35:32.214874   news.google.com/articles/CBMiWWh0dHBzOi8vYWJjbmV3cy5nby5jb20vSW50ZXJuYXRpb25hbC9wdXRpbi1raW0tYmVnaW4tdGFsa3Mtbm9ydGgta29yZWEvc3Rvcnk_aWQ9MTExMjQxMzk20gFdaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvSW50ZXJuYXRpb25hbC9wdXRpbi1raW0tYmVnaW4tdGFsa3Mtbm9ydGgta29yZWEvc3Rvcnk_aWQ9MTExMjQxMzk2?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                           
Russia Struck a Defense Pact With North Korea. What Does It Mean?                                                                                 2024-06-19 02:35:54.623573   news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNmci5vcmcvZXhwZXJ0LWJyaWVmL3J1c3NpYS1zdHJ1Y2stZGVmZW5zZS1wYWN0LW5vcnRoLWtvcmVhLXdoYXQtZG9lcy1pdC1tZWFu0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                                       
U.S. aircraft carrier shows force against North Korea                                                                                             2024-06-22 02:35:32.214874   news.google.com/articles/CBMihwFodHRwczovL3d3dy5jdHZuZXdzLmNhL3dvcmxkL3Utcy1haXJjcmFmdC1jYXJyaWVyLWFycml2ZXMtaW4tc291dGgta29yZWEtYXMtYS1zaG93LW9mLWZvcmNlLWFnYWluc3QtbnVjbGVhci1hcm1lZC1ub3J0aC1rb3JlYS0xLjY5MzcxNTHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                        
Russia and North Korea signed a defense pact with each other. What does this mean?                                                                2024-06-23 02:33:40.723686   news.google.com/articles/CBMic2h0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvd29ybGQvcnVzc2lhLWFuZC1ub3J0aC1rb3JlYS1zaWduZWQtYS1kZWZlbnNlLXBhY3Qtd2l0aC1lYWNoLW90aGVyLXdoYXQtZG9lcy10aGlzLW1lYW7SAXdodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC93b3JsZC9ydXNzaWEtYW5kLW5vcnRoLWtvcmVhLXNpZ25lZC1hLWRlZmVuc2UtcGFjdC13aXRoLWVhY2gtb3RoZXItd2hhdC1kb2VzLXRoaXMtbWVhbg?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                     
EU seeks defence industry partnerships with Japan, South Korea, says Nikkei                                                                       2024-06-23 02:33:40.728690   news.google.com/articles/CBMigAFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS93b3JsZC9hc2lhLXBhY2lmaWMvZXUtc2Vla3MtZGVmZW5jZS1pbmR1c3RyeS1wYXJ0bmVyc2hpcHMtd2l0aC1qYXBhbi1zb3V0aC1rb3JlYS1zYXlzLW5pa2tlaS0yMDI0LTA2LTIzL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                 
Korea Box Office: ‘Inside Out 2’ Dominates on Second Weekend                                                                                      2024-06-23 02:33:40.728690   news.google.com/articles/CBMiW2h0dHBzOi8vdmFyaWV0eS5jb20vMjAyNC9maWxtL25ld3Mva29yZWEtYm94LW9mZmljZS1pbnNpZGUtb3V0LTItc2Vjb25kLXdlZWtlbmQtMTIzNjA0NTM4OC_SAV9odHRwczovL3ZhcmlldHkuY29tLzIwMjQvZmlsbS9uZXdzL2tvcmVhLWJveC1vZmZpY2UtaW5zaWRlLW91dC0yLXNlY29uZC13ZWVrZW5kLTEyMzYwNDUzODgvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                     
South Korea’s Ancient Tradition Revived with Social Media                                                                                         2024-06-23 02:33:40.733749   news.google.com/articles/CBMibGh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2Evc291dGgta29yZWEtcy1hbmNpZW50LXRyYWRpdGlvbi1yZXZpdmVkLXdpdGgtc29jaWFsLW1lZGlhLzc2NTY3NjkuaHRtbNIBbmh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2FtcC9zb3V0aC1rb3JlYS1zLWFuY2llbnQtdHJhZGl0aW9uLXJldml2ZWQtd2l0aC1zb2NpYWwtbWVkaWEvNzY1Njc2OS5odG1s?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                           
South Korea's Rise as a Global Shipbuilder                                                                                                        2024-06-23 02:33:40.734753   news.google.com/articles/CBMiUWh0dHBzOi8vbWFyaXRpbWUtZXhlY3V0aXZlLmNvbS9hcnRpY2xlL3NvdXRoLWtvcmVhLXMtcmlzZS1hcy1hLWdsb2JhbC1zaGlwYnVpbGRlctIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                                                 
From Reluctant Enforcer to Outright Saboteur: Russia's Crusade Against North Korea Sanctions                                                      2024-06-24 02:33:40.728690   news.google.com/articles/CBMie2h0dHBzOi8vd3d3LjM4bm9ydGgub3JnLzIwMjQvMDYvZnJvbS1yZWx1Y3RhbnQtZW5mb3JjZXItdG8tb3V0cmlnaHQtc2Fib3RldXItcnVzc2lhcy1jcnVzYWRlLWFnYWluc3Qtbm9ydGgta29yZWEtc2FuY3Rpb25zL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                         
Hello Kitty, parasites: inside North Korea trash balloons according to South                                                                      2024-06-24 02:33:40.728690   news.google.com/articles/CBMifmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FzaWEtcGFjaWZpYy9oZWxsby1raXR0eS1wYXJhc2l0ZXMtaW5zaWRlLW5vcnRoLWtvcmVhLXRyYXNoLWJhbGxvb25zLWFjY29yZGluZy1zb3V0aC0yMDI0LTA2LTI0L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                     
At Least 16 Dead And 6 Missing After Fire At Lithium Battery Plant In South Korea                                                                 2024-06-24 02:33:40.728690   news.google.com/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3NpbGFkaXR5YXJheS8yMDI0LzA2LzI0L2F0LWxlYXN0LTktZGVhZC1hbmQtMTUtbWlzc2luZy1hZnRlci1maXJlLWF0LWxpdGhpdW0tYmF0dGVyeS1wbGFudC1pbi1zb3V0aC1rb3JlYS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                        
South Korean rescuers search burned factory after a blaze killed 22, mostly Chinese migrants                                                      2024-06-24 02:33:40.728690   news.google.com/articles/CBMidGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3NvdXRoLWtvcmVhLWxpdGhpdW0tYmF0dGVyeS1mYWN0b3J5LWZpcmUtY2hpbmVzZS13b3JrZXJzLTcxMDI0NDcwNDhmM2IzMTIxNGVmMDE2Mjg1ZGZiNmMx0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                   
At Least 20 Killed in South Korea Lithium Battery Plant Fire, Yonhap Says                                                                         2024-06-24 02:33:40.728690   news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA2LTI0L2F0LWxlYXN0LTIwLWtpbGxlZC1pbi1zb3V0aC1rb3JlYS1saXRoaXVtLWJhdHRlcnktcGxhbnQtZmlyZS15b25oYXAtc2F5c9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                         
South Korea plant fire kills 22 people after lithium battery combustion                                                                           2024-06-24 02:33:40.733749   news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDYvMjQvZmlyZS1hdC1zb3V0aC1rb3JlYS1iYXR0ZXJ5LXBsYW50LWtpbGxzLWF0LWxlYXN0LTE2LXBlb3BsZS1yZXBvcnQuaHRtbNIBamh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDI0LzA2LzI0L2ZpcmUtYXQtc291dGgta29yZWEtYmF0dGVyeS1wbGFudC1raWxscy1hdC1sZWFzdC0xNi1wZW9wbGUtcmVwb3J0Lmh0bWw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                        
Fire at South Korea battery factory kills more than 20 workers in Hwaseong city, near Seoul                                                       2024-06-24 02:33:40.733749   news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3Mvc291dGgta29yZWEtZmlyZS1iYXR0ZXJ5LWZhY3RvcnktZGVhdGhzLWh3YXNlb25nLW5lYXItc2VvdWwv0gFdaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3Mvc291dGgta29yZWEtZmlyZS1iYXR0ZXJ5LWZhY3RvcnktZGVhdGhzLWh3YXNlb25nLW5lYXItc2VvdWwv?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                           
Fire at Lithium-Battery Factory Kills at Least 22 in South Korea                                                                                  2024-06-24 02:33:40.734753   news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lndzai5jb20vd29ybGQvYXNpYS9maXJlLWF0LWxpdGhpdW0tYmF0dGVyeS1mYWN0b3J5LWtpbGxzLWF0LWxlYXN0LTIyLWluLXNvdXRoLWtvcmVhLTM2YzZiZjZj0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                                   
US aircraft carrier arrives in South Korea as Russia-North Korea defense pact deepens regional fears                                              2024-06-24 02:33:40.734753   news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8yNC9hc2lhL3VzLWFpcmNyYWZ0LWNhcnJpZXItc291dGgta29yZWEtaW50bC1obmstbWwvaW5kZXguaHRtbNIBU2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjQvMDYvMjQvYXNpYS91cy1haXJjcmFmdC1jYXJyaWVyLXNvdXRoLWtvcmVhLWludGwtaG5rLW1s?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                       
North Korea Sends More Trash Balloons Over Border as South Warns of Parasites                                                                     2024-06-24 02:35:54.615452   news.google.com/articles/CBMigAFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyNC0wNi0yNS9ub3J0aC1rb3JlYS1zZW5kcy1tb3JlLXRyYXNoLWJhbGxvb25zLW92ZXItYm9yZGVyLWFzLXNvdXRoLXdhcm5zLW9mLXBhcmFzaXRlc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                 
South Korea NGO files case against Israel for Gaza war crimes                                                                                     2024-06-25 02:33:10.563936   news.google.com/articles/CBMiVmh0dHBzOi8vd3d3Lm5ld2FyYWIuY29tL25ld3Mvc291dGgta29yZWEtbmdvLWZpbGVzLWNhc2UtYWdhaW5zdC1pc3JhZWwtZ2F6YS13YXItY3JpbWVz0gFaaHR0cHM6Ly93d3cubmV3YXJhYi5jb20vbmV3cy9zb3V0aC1rb3JlYS1uZ28tZmlsZXMtY2FzZS1hZ2FpbnN0LWlzcmFlbC1nYXphLXdhci1jcmltZXM_YW1w?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                   
South Korean military says 350 waste balloons detected from North Korea overnight as tensions flare                                               2024-06-25 02:33:40.728690   news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8yNC9hc2lhL25vcnRoLWtvcmVhbi1iYWxsb29ucy1zb3V0aC1rb3JlYS1pbnRsLWxhdGFtL2luZGV4Lmh0bWzSAVRodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzA2LzI0L2FzaWEvbm9ydGgta29yZWFuLWJhbGxvb25zLXNvdXRoLWtvcmVhLWludGwtbGF0YW0?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                    
‘Axis of impunity’: How Putin-Kim deal could challenge existing world order                                                                       2024-06-25 02:33:40.728690   news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzYvMjYvYXhpcy1vZi1pbXB1bml0eS1wdXRpbi1raW0tZGVhbC11bmRlcmxpbmVzLW5ldy1jaGFsbGVuZ2VzLXRvLXdvcmxkLW9yZGVy0gF1aHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDI0LzYvMjYvYXhpcy1vZi1pbXB1bml0eS1wdXRpbi1raW0tZGVhbC11bmRlcmxpbmVzLW5ldy1jaGFsbGVuZ2VzLXRvLXdvcmxkLW9yZGVy?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                           
North Korea fires potential hypersonic missile towards sea, South Korea says                                                                      2024-06-25 02:33:40.734753   news.google.com/articles/CBMiZGh0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L25vcnRoLWtvcmVhLWZpcmVzLWJhbGxpc3RpYy1taXNzaWxlLXRvd2FyZHMtc2VhLXNvdXRoLWtvcmVhLXNheXMtMTMxNTg4NjHSAWhodHRwczovL25ld3Muc2t5LmNvbS9zdG9yeS9hbXAvbm9ydGgta29yZWEtZmlyZXMtYmFsbGlzdGljLW1pc3NpbGUtdG93YXJkcy1zZWEtc291dGgta29yZWEtc2F5cy0xMzE1ODg2MQ?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                             
North Korea fires a ballistic missile toward sea, South Korea says - World News                                                                   2024-06-25 02:33:40.734753   news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmNhc3RhbmV0Lm5ldC9uZXdzL1dvcmxkLzQ5NDE3OS9Ob3J0aC1Lb3JlYS1maXJlcy1hLWJhbGxpc3RpYy1taXNzaWxlLXRvd2FyZC1zZWEtU291dGgtS29yZWEtc2F5c9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                             
North Korea Fires Ballistic Missile in a Show of Force After Putin's Visit                                                                        2024-06-25 02:33:40.734753   news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA2LTI1L25vcnRoLWtvcmVhLWZpcmVzLWJhbGxpc3RpYy1taXNzaWxlLWluLWEtc2hvdy1vZi1mb3JjZS1hZnRlci1wdXRpbi1zLXZpc2l00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                       
Korea's $793bn NPS forms dedicated continuation fund, GP stakes teams                                                                             2024-06-25 02:33:40.734753   news.google.com/articles/CBMibmh0dHBzOi8vd3d3LnByaXZhdGVlcXVpdHlpbnRlcm5hdGlvbmFsLmNvbS9rb3JlYXMtNzkzYm4tbnBzLWZvcm1zLWRlZGljYXRlZC1jb250aW51YXRpb24tZnVuZC1ncC1zdGFrZXMtdGVhbXMv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                           
Incheon airport briefly shuts down runways because of North Korea trash balloons                                                                  2024-06-26 02:33:10.563936   news.google.com/articles/CBMihAFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS93b3JsZC9hc2lhLXBhY2lmaWMvaW5jaGVvbi1haXJwb3J0LWJyaWVmbHktc2h1dHMtZG93bi1ydW53YXlzLWJlY2F1c2Utbm9ydGgta29yZWEtdHJhc2gtYmFsbG9vbnMtMjAyNC0wNi0yNi_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                            
U.S., Japan, South Korea vow strategic cooperation                                                                                                2024-06-26 02:36:32.253229   news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvYnVzaW5lc3MvMjAyNC8wNi8yNy9lY29ub215L3VzLWphcGFuLXNvdXRoLWtvcmVhLWNvbW1lcmNlLW1pbmlzdGVyaWFsLW1lZXRpbmcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                               
North Korea claims successful test of multiple warhead missile                                                                                    2024-06-26 02:36:32.258231   news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2Evbm9ydGgta29yZWEtY2xhaW1zLXN1Y2Nlc3NmdWwtdGVzdC1vZi1tdWx0aXBsZS13YXJoZWFkLW1pc3NpbGUvNzY3NTI2OS5odG1s0gFnaHR0cHM6Ly93d3cudm9hbmV3cy5jb20vYW1wL25vcnRoLWtvcmVhLWNsYWltcy1zdWNjZXNzZnVsLXRlc3Qtb2YtbXVsdGlwbGUtd2FyaGVhZC1taXNzaWxlLzc2NzUyNjkuaHRtbA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                             
